Entity,Code,Year,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Nuclear per capita (kWh),Hydro per capita (kWh),Wind per capita (kWh),Solar per capita (kWh),Other renewables per capita (kWh),Continent
Netherlands,NLD,1975,2050.397,30145.876,27061.176,677.037,0.0,0.0,0.0,163.017,Europe
Netherlands,NLD,1976,2537.521,33655.391,27872.454,779.784,0.0,0.0,0.0,175.613,Europe
Netherlands,NLD,1977,2639.221,32067.933,27771.802,741.781,0.0,0.0,0.0,173.349,Europe
Netherlands,NLD,1978,2999.462,32550.329,27650.67,806.478,0.0,0.0,0.0,240.553,Europe
Netherlands,NLD,1979,2843.133,34859.777,27365.151,688.867,0.0,0.0,0.0,218.368,Europe
Netherlands,NLD,1980,3278.833,32419.835,24875.935,824.617,0.0,0.0,0.0,201.049,Europe
Netherlands,NLD,1981,3612.833,30010.425,23551.762,714.364,0.0,0.0,0.0,211.888,Europe
Netherlands,NLD,1982,4158.411,26097.797,22385.467,757.258,0.0,0.0,0.0,51.494,Europe
Netherlands,NLD,1983,4273.508,24610.844,23823.355,694.01,0.0,0.0,0.0,44.669,Europe
Netherlands,NLD,1984,5136.911,24172.819,25184.333,713.973,0.0,0.0,0.0,3.271,Europe
Netherlands,NLD,1985,5090.874,24331.415,26411.302,746.215,0.574,0.0,0.0,84.401,Europe
Netherlands,NLD,1986,5214.523,26827.016,26186.8,802.351,0.571,0.19,0.0,105.242,Europe
Netherlands,NLD,1987,5467.401,26859.115,26864.044,672.736,0.189,0.378,0.0,132.807,Europe
Netherlands,NLD,1988,6505.428,28323.156,24141.529,690.967,0.376,3.008,0.0,156.995,Europe
Netherlands,NLD,1989,6407.819,27768.693,24603.781,750.817,6.912,4.297,0.0,168.135,Europe
Netherlands,NLD,1990,6793.635,28634.825,24594.444,650.036,15.778,10.395,0.0,124.364,Europe
Netherlands,NLD,1991,6213.819,27305.017,27261.518,613.822,19.176,16.226,0.0,138.29,Europe
Netherlands,NLD,1992,6154.122,28477.66,26369.312,696.002,21.979,26.924,0.183,137.735,Europe
Netherlands,NLD,1993,6167.589,27950.444,26939.081,718.278,16.738,31.657,0.182,157.01,Europe
Netherlands,NLD,1994,6524.683,27591.63,25845.698,716.992,18.074,43.016,0.002,169.714,Europe
Netherlands,NLD,1995,6698.422,28929.09,26378.853,721.562,15.803,56.928,0.18,182.635,Europe
Netherlands,NLD,1996,6425.502,28746.186,29055.761,742.502,14.279,77.998,0.357,234.888,Europe
Netherlands,NLD,1997,6210.303,29686.923,27064.502,427.269,16.324,84.283,0.355,259.591,Europe
Netherlands,NLD,1998,6297.901,29865.819,26571.143,671.969,19.813,112.904,0.617,280.544,Europe
Netherlands,NLD,1999,5490.308,30266.098,25813.217,671.504,15.831,113.139,0.924,313.691,Europe
Netherlands,NLD,2000,5668.583,30527.619,25738.854,683.58,24.836,144.592,1.345,351.137,Europe
Netherlands,NLD,2001,6000.199,31821.639,26107.802,684.435,20.214,142.139,2.25,406.266,Europe
Netherlands,NLD,2002,6000.419,31784.685,25696.62,666.088,18.66,161.01,2.9,494.732,Europe
Netherlands,NLD,2003,6172.463,31652.911,25728.885,675.665,12.111,221.635,5.169,428.393,Europe
Netherlands,NLD,2004,6054.595,32935.586,26203.605,635.245,15.911,310.308,5.508,552.622,Europe
Netherlands,NLD,2005,5753.452,34790.943,25328.764,656.972,14.463,339.706,5.621,867.216,Europe
Netherlands,NLD,2006,5457.56,34493.493,24214.334,564.092,17.104,444.517,5.727,844.486,Europe
Netherlands,NLD,2007,5923.418,35349.889,23508.564,675.901,17.218,553.071,5.747,647.896,Europe
Netherlands,NLD,2008,5583.056,33490.883,24377.669,664.223,15.933,678.474,6.196,809.849,Europe
Netherlands,NLD,2009,5246.138,31882.488,24875.717,670.355,15.341,723.216,7.013,964.27,Europe
Netherlands,NLD,2010,5261.515,32364.077,28027.555,620.336,16.28,624.069,9.29,1103.094,Europe
Netherlands,NLD,2011,5172.864,32647.712,24452.032,641.097,8.825,789.635,15.536,1096.714,Europe
Netherlands,NLD,2012,5665.732,30899.954,23394.095,600.485,16.012,764.173,38.924,1104.976,Europe
Netherlands,NLD,2013,5651.539,29269.497,23219.629,439.403,17.375,855.311,78.415,904.992,Europe
Netherlands,NLD,2014,6233.685,27845.405,20406.233,616.351,16.861,873.362,118.224,755.23,Europe
Netherlands,NLD,2015,7561.898,27110.426,20120.783,609.073,13.89,1127.606,167.502,736.317,Europe
Netherlands,NLD,2016,6989.844,27905.452,20701.258,586.496,14.821,1210.001,230.942,726.342,Europe
Netherlands,NLD,2017,6250.454,26784.232,21248.279,499.747,8.924,1552.319,323.769,675.541,Europe
Netherlands,NLD,2018,5597.894,27396.552,20729.143,512.048,10.54,1538.962,538.027,663.628,Europe
Netherlands,NLD,2019,4329.873,26870.38,21549.296,566.263,10.744,1659.458,751.581,815.918,Europe
New Zealand,NZL,1965,7282.591,12423.374,0.0,0.0,10593.82,0.0,0.0,1425.37,Oceania
New Zealand,NZL,1966,6977.133,13548.373,0.0,0.0,11254.262,0.0,0.0,1415.449,Oceania
New Zealand,NZL,1967,6286.143,14040.636,0.0,0.0,11531.288,0.0,0.0,1165.373,Oceania
New Zealand,NZL,1968,5842.624,14247.718,0.0,0.0,11948.698,0.0,0.0,1314.295,Oceania
New Zealand,NZL,1969,5911.432,14601.709,0.0,0.0,11652.136,0.0,0.0,1328.808,Oceania
New Zealand,NZL,1970,5823.259,16894.926,252.094,0.0,12489.581,0.0,0.0,1254.831,Oceania
New Zealand,NZL,1971,5083.825,17128.711,314.316,0.0,13926.62,0.0,0.0,1215.218,Oceania
New Zealand,NZL,1972,5104.502,18069.35,558.089,0.0,14471.577,0.0,0.0,1191.696,Oceania
New Zealand,NZL,1973,5669.095,18722.918,635.932,0.0,14029.852,0.0,0.0,1155.162,Oceania
New Zealand,NZL,1974,5734.574,17696.37,909.732,0.0,13869.623,0.0,0.0,1606.877,Oceania
New Zealand,NZL,1975,5324.889,16906.979,986.834,0.0,15013.92,0.0,0.0,1609.93,Oceania
New Zealand,NZL,1976,5441.206,17224.776,2780.895,0.0,13847.792,0.0,0.0,1550.617,Oceania
New Zealand,NZL,1977,5160.533,17159.298,4604.444,0.0,13097.208,0.0,0.0,1475.791,Oceania
New Zealand,NZL,1978,4749.482,16402.112,4334.04,0.0,13901.858,0.0,0.0,1493.048,Oceania
New Zealand,NZL,1979,4226.477,16529.505,2773.923,0.0,16341.883,0.0,0.0,1380.693,Oceania
New Zealand,NZL,1980,4330.548,15813.77,2509.361,0.0,17092.7,0.0,0.0,1458.306,Oceania
New Zealand,NZL,1981,4290.034,14880.494,3134.699,0.0,17272.085,0.0,0.0,1421.142,Oceania
New Zealand,NZL,1982,4173.895,14767.321,5787.512,0.0,15943.743,0.0,0.0,1436.349,Oceania
New Zealand,NZL,1983,4586.058,14077.587,6234.306,0.0,17060.126,0.0,0.0,1439.892,Oceania
New Zealand,NZL,1984,4229.779,14169.757,7990.273,0.0,17453.647,0.0,0.0,1558.14,Oceania
New Zealand,NZL,1985,3875.777,13320.341,10213.04,0.0,16751.559,0.0,0.0,1437.231,Oceania
New Zealand,NZL,1986,4424.58,12157.323,12347.514,0.0,18657.307,0.0,0.0,1489.109,Oceania
New Zealand,NZL,1987,3669.549,14346.706,11836.736,0.0,18397.071,0.0,0.0,1475.357,Oceania
New Zealand,NZL,1988,3950.187,13868.054,12944.341,0.0,19137.476,0.0,0.0,1473.438,Oceania
New Zealand,NZL,1989,4264.887,13953.467,7145.292,0.0,18644.316,0.0,0.0,1868.589,Oceania
New Zealand,NZL,1990,4098.967,15332.04,13087.804,0.0,18953.405,0.0,0.0,2132.414,Oceania
New Zealand,NZL,1991,3853.904,15376.683,14036.296,0.0,18454.958,0.0,0.0,2245.091,Oceania
New Zealand,NZL,1992,4174.644,15480.514,14611.368,0.0,16725.889,0.548,0.0,2189.478,Oceania
New Zealand,NZL,1993,4042.173,15270.9,14007.999,0.0,18310.355,0.768,0.0,2247.173,Oceania
New Zealand,NZL,1994,3758.685,17238.586,12916.367,0.0,19809.475,0.774,0.0,2098.195,Oceania
New Zealand,NZL,1995,3715.759,18446.085,12151.377,0.0,20812.381,0.763,0.0,2026.933,Oceania
New Zealand,NZL,1996,3620.599,18520.449,13693.782,0.0,19566.967,6.222,0.0,1962.081,Oceania
New Zealand,NZL,1997,3872.165,19191.021,14613.396,0.0,17219.098,10.064,0.0,2011.806,Oceania
New Zealand,NZL,1998,3500.829,19332.205,12774.225,0.0,18586.559,16.201,0.0,2264.99,Oceania
New Zealand,NZL,1999,3554.569,19384.349,14473.267,0.0,16675.073,28.369,0.0,2407.505,Oceania
New Zealand,NZL,2000,3332.454,19595.015,15231.405,0.0,17588.746,86.528,0.0,2504.519,Oceania
New Zealand,NZL,2001,4075.381,19490.507,15869.319,0.0,15310.753,98.15,0.0,2333.888,Oceania
New Zealand,NZL,2002,4016.814,19852.283,14940.264,0.0,17209.257,107.576,0.0,2197.336,Oceania
New Zealand,NZL,2003,5712.195,20758.561,11106.774,0.0,16001.25,99.262,0.0,2105.998,Oceania
New Zealand,NZL,2004,5818.303,20494.82,9990.38,0.0,18073.321,239.873,0.0,2132.452,Oceania
New Zealand,NZL,2005,6391.171,20776.397,9094.813,0.0,15174.902,399.667,0.0,2360.542,Oceania
New Zealand,NZL,2006,6216.318,20723.992,9124.424,0.0,15052.611,397.315,0.0,2483.252,Oceania
New Zealand,NZL,2007,4658.876,20684.37,9972.594,0.0,14834.662,583.509,2.137,2561.848,Oceania
New Zealand,NZL,2008,5720.53,20648.328,9143.344,0.0,13789.497,653.125,2.132,2918.476,Oceania
New Zealand,NZL,2009,4353.219,19642.164,9303.286,0.0,14696.614,896.006,2.179,3288.442,Oceania
New Zealand,NZL,2010,3677.802,19441.001,10084.195,0.0,14753.09,976.822,2.284,3829.294,Oceania
New Zealand,NZL,2011,3681.754,19789.188,9100.596,0.0,14725.827,1147.786,2.42,3914.052,Oceania
New Zealand,NZL,2012,4537.163,19259.592,9992.547,0.0,13199.705,1198.637,2.78,3893.53,Oceania
New Zealand,NZL,2013,3956.078,19193.178,10362.196,0.0,13047.139,1145.492,3.917,3959.085,Oceania
New Zealand,NZL,2014,3614.251,19353.147,11419.814,0.0,13548.014,1231.911,10.292,4372.673,Oceania
New Zealand,NZL,2015,3612.89,19980.353,10543.352,0.0,13446.363,1295.924,19.891,4617.938,Oceania
New Zealand,NZL,2016,2961.182,20235.605,10296.988,0.0,13992.23,1258.041,30.514,4554.807,Oceania
New Zealand,NZL,2017,3091.531,20913.065,10496.048,0.0,13387.676,1109.316,40.581,4489.597,Oceania
New Zealand,NZL,2018,3181.173,20825.861,9295.776,0.0,13776.038,1083.581,52.063,4376.937,Oceania
New Zealand,NZL,2019,3603.389,20738.298,10034.623,0.0,13245.875,1167.548,65.689,4362.602,Oceania
North America,,1965,15548.839,33730.682,20307.403,50.342,4125.458,0.0,0.0,168.755,
North America,,1966,16064.876,35024.534,21647.902,74.867,4268.111,0.0,0.0,175.978,
North America,,1967,15612.57,36110.212,22548.806,101.676,4608.378,0.0,0.0,174.269,
North America,,1968,16038.483,38232.468,23946.988,172.931,4621.808,0.0,0.0,190.587,
North America,,1969,15917.721,39883.975,25635.54,184.425,5100.242,0.0,0.0,197.018,
North America,,1970,15689.061,41209.914,26817.711,288.479,5130.465,0.0,0.0,195.244,
North America,,1971,14716.264,42220.288,27441.711,528.569,5351.396,0.0,0.0,197.535,
North America,,1972,15104.557,45131.938,27664.236,756.814,5614.383,0.0,0.0,220.299,
North America,,1973,16036.667,47207.152,27357.204,1205.136,5717.196,0.0,0.0,235.48,
North America,,1974,15547.336,45345.43,26288.088,1558.875,6188.943,0.0,0.0,241.549,
North America,,1975,15392.826,44224.866,24167.12,2226.277,6006.938,0.0,0.0,232.453,
North America,,1976,16409.529,46997.797,24374.787,2482.736,5903.82,0.0,0.0,270.911,
North America,,1977,16907.618,48906.554,23822.702,3267.754,5234.143,0.0,0.0,283.504,
North America,,1978,16383.471,48253.195,23830.866,3590.42,5993.824,0.0,0.0,294.328,
North America,,1979,17589.396,47245.42,24478.731,3354.511,6050.546,0.0,0.0,310.441,
North America,,1980,18026.72,44013.654,23849.333,3306.606,6015.369,0.0,0.0,315.73,
North America,,1981,18392.372,41071.496,23138.503,3543.376,6035.512,0.0,0.0,327.585,
North America,,1982,17665.039,38550.31,21683.565,3605.564,6398.381,0.0,0.0,320.216,
North America,,1983,18173.238,37704.911,20273.872,3802.775,6647.532,0.029,0.032,353.365,
North America,,1984,19368.25,38665.167,21458.939,4180.978,6710.343,0.069,0.056,414.387,
North America,,1985,19572.601,38276.341,20695.156,4843.081,6457.928,0.071,0.112,414.127,
North America,,1986,19086.714,39262.201,19212.533,5237.239,6495.289,0.054,0.146,454.021,
North America,,1987,19742.236,39818.181,20083.652,5691.367,6043.268,0.047,0.108,505.177,
North America,,1988,20475.089,40972.546,20882.6,6456.596,5647.266,0.019,0.093,501.399,
North America,,1989,20509.306,40878.216,21932.695,6386.286,5921.269,21.402,2.538,571.606,
North America,,1990,20347.218,39808.321,21718.082,6777.232,6080.519,27.995,3.691,660.6,
North America,,1991,19929.32,38657.714,21972.413,7209.95,6067.986,29.333,4.721,691.793,
North America,,1992,19883.743,39037.381,22522.126,7157.982,5776.875,28.978,4.029,736.412,
North America,,1993,20270.501,38929.382,22916.922,7138.318,6053.95,29.842,4.638,754.108,
North America,,1994,20219.4,39667.149,23279.589,7491.97,5794.15,33.822,4.854,746.902,
North America,,1995,20232.533,39053.423,23974.054,7683.262,6347.706,30.775,4.937,724.669,
North America,,1996,20900.769,39937.015,24124.909,7554.638,6838.906,31.093,5.158,732.293,
North America,,1997,21103.692,40122.94,24009.23,6946.167,6733.155,31.273,5.026,735.672,
North America,,1998,21116.015,40430.119,23398.617,7181.973,6164.241,28.506,4.929,734.584,
North America,,1999,20796.849,40914.294,23375.313,7637.779,6242.074,42.365,4.842,732.531,
North America,,2000,21504.108,40991.344,24118.443,7771.477,5891.126,52.748,4.818,727.802,
North America,,2001,20768.235,40516.048,22840.772,7818.69,4985.79,62.54,5.263,723.566,
North America,,2002,20749.928,40110.287,23499.061,7796.42,5441.977,93.682,5.442,756.575,
North America,,2003,20810.488,40462.491,22912.618,7533.221,5305.471,101.789,5.437,743.312,
North America,,2004,20689.46,41579.667,22832.942,7754.453,5226.466,127.309,6.022,743.004,
North America,,2005,20868.188,41294.682,22440.596,7605.166,5392.235,160.77,6.381,738.778,
North America,,2006,20373.95,40390.176,22096.205,7578.206,5410.857,237.431,6.934,724.065,
North America,,2007,20432.497,40023.722,23139.264,7579.69,5079.009,302.693,9.022,725.306,
North America,,2008,19861.869,37402.594,23095.941,7472.227,5231.402,469.784,13.217,700.585,
North America,,2009,17270.938,35169.053,22616.236,7255.887,5143.412,631.379,17.061,691.366,
North America,,2010,18167.565,35563.81,23377.51,7180.188,4905.17,801.847,25.051,704.884,
North America,,2011,17046.552,34821.61,23871.444,6996.535,5449.28,997.121,40.053,698.708,
North America,,2012,14989.763,33871.133,24606.256,6734.994,5063.139,1160.214,73.689,698.818,
North America,,2013,15382.778,33973.737,25270.659,6877.284,4994.681,1345.274,128.4,720.599,
North America,,2014,15197.829,33832.382,25692.38,6858.921,4861.633,1455.546,226.567,725.155,
North America,,2015,13186.571,34027.204,26163.448,6744.123,4673.194,1618.033,301.613,716.807,
North America,,2016,12023.199,34066.406,26098.772,6710.71,4755.699,1892.761,412.301,709.343,
North America,,2017,11730.698,34017.223,25842.484,6622.565,4995.567,2065.283,572.087,700.26,
North America,,2018,11056.181,34451.029,28158.325,6571.657,4829.451,2194.63,691.4,675.053,
North America,,2019,9400.776,33929.962,28849.507,6509.66,4572.316,2396.999,845.077,654.514,
North Macedonia,MKD,1990,7748.884,6383.235,0.0,0.0,683.312,0.0,0.0,0.0,Europe
North Macedonia,MKD,1991,7794.084,5723.186,0.0,0.0,1181.915,0.0,0.0,0.0,Europe
North Macedonia,MKD,1992,7763.952,6177.447,0.0,0.0,1184.292,0.0,0.0,0.0,Europe
North Macedonia,MKD,1993,7822.178,6661.666,0.0,0.0,730.847,0.0,0.0,0.0,Europe
North Macedonia,MKD,1994,8133.572,5179.61,0.0,0.0,974.045,0.0,0.0,0.0,Europe
North Macedonia,MKD,1995,8384.914,4869.049,0.0,0.0,1122.038,0.0,0.0,0.0,Europe
North Macedonia,MKD,1996,8088.3,7380.228,0.0,0.0,1187.085,0.0,0.0,0.0,Europe
North Macedonia,MKD,1997,7523.424,6152.752,0.0,0.0,1250.001,0.0,0.0,0.0,Europe
North Macedonia,MKD,1998,9669.619,5504.384,95.179,0.0,1495.197,0.0,0.0,0.0,Europe
North Macedonia,MKD,1999,8382.858,5472.109,175.037,0.0,1906.293,0.0,0.0,0.0,Europe
North Macedonia,MKD,2000,7638.824,5537.372,282.31,0.0,1597.053,0.0,0.0,0.0,Europe
North Macedonia,MKD,2001,8413.119,4518.615,374.939,0.0,845.619,0.0,0.0,0.0,Europe
North Macedonia,MKD,2002,7292.629,5087.463,383.187,0.0,1013.005,0.0,0.0,0.0,Europe
North Macedonia,MKD,2003,8380.648,4913.011,340.465,0.0,1823.318,0.0,0.0,0.0,Europe
North Macedonia,MKD,2004,7948.549,4995.782,330.579,0.0,1950.309,0.0,0.0,0.0,Europe
North Macedonia,MKD,2005,8235.949,5136.69,352.92,0.0,1948.201,0.0,0.0,0.0,Europe
North Macedonia,MKD,2006,7991.705,5394.554,377.403,0.0,2137.848,0.0,0.0,0.0,Europe
North Macedonia,MKD,2007,8192.595,5846.782,481.083,0.0,1299.184,0.0,0.0,0.0,Europe
North Macedonia,MKD,2008,8387.949,5267.8,546.47,0.0,1072.759,0.0,0.0,0.0,Europe
North Macedonia,MKD,2009,7515.729,5506.526,361.722,0.0,1610.34,0.0,0.0,0.0,Europe
North Macedonia,MKD,2010,7270.536,5298.075,535.267,0.0,3060.6,0.0,0.033,0.0,Europe
North Macedonia,MKD,2011,8299.51,5486.857,618.978,0.0,1792.263,0.0,1.467,0.0,Europe
North Macedonia,MKD,2012,7804.706,5297.875,641.68,0.0,1292.848,0.0,3.522,0.0,Europe
North Macedonia,MKD,2013,6522.34,5165.725,725.722,0.0,1953.44,0.0,11.162,0.0,Europe
North Macedonia,MKD,2014,6029.259,5120.406,621.993,0.0,1477.777,86.504,17.614,0.0,Europe
North Macedonia,MKD,2015,5433.637,5486.993,626.242,0.0,2269.6,146.951,27.5,24.603,Europe
North Macedonia,MKD,2016,4895.86,6152.244,983.823,0.0,2292.856,132.305,28.64,43.544,Europe
North Macedonia,MKD,2017,5348.655,5852.566,1264.554,0.0,1333.189,132.661,28.519,61.901,Europe
North Macedonia,MKD,2018,4830.128,5600.874,1165.787,0.0,2137.414,116.141,27.19,64.491,Europe
North Macedonia,MKD,2019,5894.691,6069.458,1357.372,0.0,1383.347,121.024,27.612,65.505,Europe
Norway,NOR,1965,2383.843,16196.716,0.0,0.0,36886.89,0.0,0.0,0.0,Europe
Norway,NOR,1966,2177.327,18136.539,0.0,0.0,36068.223,0.0,0.0,0.0,Europe
Norway,NOR,1967,2267.164,18623.627,0.0,0.0,39117.16,0.0,0.0,0.0,Europe
Norway,NOR,1968,2288.975,20546.745,0.0,0.0,43825.012,0.0,0.0,0.0,Europe
Norway,NOR,1969,2530.274,22410.222,0.0,0.0,41436.302,0.0,0.0,0.0,Europe
Norway,NOR,1970,2564.615,25031.905,0.0,0.0,41428.768,0.0,0.0,0.0,Europe
Norway,NOR,1971,2393.864,24584.092,0.0,0.0,44988.655,0.0,0.0,0.0,Europe
Norway,NOR,1972,2580.02,25559.818,0.0,0.0,47602.846,0.0,0.0,0.0,Europe
Norway,NOR,1973,2754.689,25793.175,0.0,0.0,51100.352,0.0,0.0,0.0,Europe
Norway,NOR,1974,3034.901,23321.122,0.0,0.0,53379.231,0.0,0.0,0.0,Europe
Norway,NOR,1975,2869.792,24010.187,0.0,0.0,53594.243,0.0,0.0,0.0,Europe
Norway,NOR,1976,2755.862,26431.839,0.0,0.0,56516.476,0.0,0.0,0.0,Europe
Norway,NOR,1977,2362.882,25929.636,986.423,0.0,49471.135,0.0,0.0,0.0,Europe
Norway,NOR,1978,2426.188,28740.188,1650.378,0.0,55231.218,0.0,0.0,0.0,Europe
Norway,NOR,1979,3010.97,28483.664,1878.848,0.0,60491.905,0.0,0.0,0.0,Europe
Norway,NOR,1980,2778.297,27431.372,2012.339,0.0,56842.516,0.0,0.0,0.0,Europe
Norway,NOR,1981,2774.428,25416.831,2465.596,0.0,62911.058,0.0,0.0,0.0,Europe
Norway,NOR,1982,2659.935,24346.389,2652.954,0.0,62485.864,0.0,0.0,0.0,Europe
Norway,NOR,1983,2824.776,23833.296,2977.282,0.0,71170.427,0.0,0.0,0.0,Europe
Norway,NOR,1984,3157.663,24693.164,2855.507,0.0,71091.164,0.0,0.0,0.0,Europe
Norway,NOR,1985,3133.432,25816.249,2999.215,0.0,68480.002,0.0,0.0,3.344,Europe
Norway,NOR,1986,2781.798,27578.305,3291.775,0.0,64098.156,0.0,0.0,17.324,Europe
Norway,NOR,1987,2675.949,27369.229,3608.164,0.0,68514.372,0.0,0.0,13.932,Europe
Norway,NOR,1988,2734.659,25580.903,4523.703,0.0,71892.724,0.0,0.0,17.832,Europe
Norway,NOR,1989,2384.603,25754.111,4986.649,0.0,77825.166,0.0,0.0,19.062,Europe
Norway,NOR,1990,2222.164,24661.616,5255.001,0.0,79235.733,0.0,0.0,139.314,Europe
Norway,NOR,1991,1967.515,22702.319,5889.923,0.0,71662.69,0.0,0.0,135.993,Europe
Norway,NOR,1992,1965.608,23257.276,6303.991,0.0,75491.817,0.0,0.0,146.88,Europe
Norway,NOR,1993,2113.803,24435.726,6594.918,0.0,76720.649,0.0,0.0,156.359,Europe
Norway,NOR,1994,2369.505,24789.132,7039.075,0.0,71423.236,0.0,0.0,172.732,Europe
Norway,NOR,1995,2572.229,24368.668,7065.357,0.0,77303.321,0.0,0.0,183.828,Europe
Norway,NOR,1996,2542.79,25941.2,7624.5,0.0,65673.978,0.0,0.0,191.593,Europe
Norway,NOR,1997,2507.83,26134.091,8751.45,0.0,68988.869,0.0,0.0,151.458,Europe
Norway,NOR,1998,2705.002,26025.47,8883.999,0.0,72272.876,0.0,0.0,168.653,Europe
Norway,NOR,1999,2519.435,25646.164,8435.266,0.0,75406.11,8.864,0.0,169.498,Europe
Norway,NOR,2000,2566.163,23631.845,9417.231,0.0,87561.503,18.646,3.272,158.06,Europe
Norway,NOR,2001,2274.683,26672.863,8680.723,0.0,73501.405,17.547,3.234,155.59,Europe
Norway,NOR,2002,1962.677,25691.226,9217.537,0.0,78031.228,23.464,3.197,150.788,Europe
Norway,NOR,2003,1906.251,26380.585,9879.146,0.0,62880.878,131.029,3.696,196.726,Europe
Norway,NOR,2004,2139.112,25661.885,10383.034,0.0,64043.3,152.788,3.65,211.356,Europe
Norway,NOR,2005,1813.325,25391.813,9434.207,0.0,78796.165,294.44,3.6,193.378,Europe
Norway,NOR,2006,1541.835,25741.617,9213.522,0.0,68279.122,363.792,4.061,221.936,Europe
Norway,NOR,2007,1678.99,25336.796,8848.249,0.0,75232.896,502.093,3.996,217.273,Europe
Norway,NOR,2008,1711.411,24706.467,9002.161,0.0,76931.861,505.155,4.094,219.657,Europe
Norway,NOR,2009,1346.593,24657.374,8500.334,0.0,68090.905,530.996,4.185,123.374,Europe
Norway,NOR,2010,1813.573,25369.31,8353.282,0.0,62302.446,469.069,4.322,183.572,Europe
Norway,NOR,2011,1987.337,24347.773,8123.991,0.0,63001.208,671.958,4.452,177.548,Europe
Norway,NOR,2012,1900.236,23787.591,7981.299,0.0,72812.728,795.229,4.572,167.471,Europe
Norway,NOR,2013,1777.473,23918.314,7824.576,0.0,64600.39,948.182,4.94,199.617,Europe
Norway,NOR,2014,1923.162,22176.365,8365.318,0.0,67032.354,1097.252,5.741,127.691,Europe
Norway,NOR,2015,1704.373,22333.443,8672.385,0.0,66796.471,1223.53,6.519,124.542,Europe
Norway,NOR,2016,1733.049,21106.85,8326.826,0.0,68206.449,1013.266,11.398,111.588,Europe
Norway,NOR,2017,1796.331,20727.834,8656.971,0.0,67010.533,1347.244,19.238,99.131,Europe
Norway,NOR,2018,1740.453,21451.006,8397.956,0.0,64714.577,1805.138,39.649,95.061,Europe
Norway,NOR,2019,1737.875,19952.788,8354.51,0.0,57661.727,2549.345,51.811,119.916,Europe
Oman,OMN,1965,0.0,8467.109,0.0,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1966,0.0,8598.571,0.0,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1967,0.0,8726.949,0.0,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1968,0.0,8857.187,0.0,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1969,0.0,8949.983,0.0,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1970,0.0,9062.873,0.0,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1971,0.0,20656.229,0.0,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1972,0.0,22779.937,0.0,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1973,0.0,19053.192,0.0,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1974,0.0,16778.972,0.0,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1975,0.0,14631.188,0.0,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1976,0.0,16026.331,0.0,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1977,0.0,14634.131,0.0,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1978,0.0,13181.958,2928.778,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1979,0.0,12897.196,4660.718,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1980,0.0,9183.318,5598.65,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1981,0.0,8527.933,6237.024,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1982,0.0,12054.467,6458.687,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1983,0.0,8818.109,7603.717,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1984,0.0,13617.827,9089.106,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1985,0.0,11356.014,11054.565,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1986,0.0,7751.844,12401.643,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1987,0.0,8486.618,13387.001,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1988,0.0,7488.379,13005.724,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1989,0.0,9403.562,13008.784,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1990,0.0,13458.767,13508.137,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1991,0.0,21146.913,13102.452,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1992,0.0,17834.482,13678.856,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1993,0.0,16315.726,12563.644,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1994,0.065,13772.503,12689.535,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1995,0.034,14771.093,15128.921,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1996,0.022,14015.12,16285.972,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1997,0.173,12263.77,18719.477,0.0,0.0,0.0,0.0,0.0,Asia
Oman,OMN,1998,0.248,12312.445,19502.221,0.0,0.0,0.0,0.0,0.0,Asia
